,Unnamed: 0,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Kmeans Silhoutte,New Clusters,New CA Silhoutte,New Kmeans Silhoutte
151,151,252656880,260960271,3,-0.4522119646453524,0.5206351999771719,2,0.2872535346485294,0.7663611080988648
43,43,2018211960,2777130375,11,-0.3840695142319343,0.4855423541121131,2,0.2860970854633159,0.7663611080988648
14,14,1924428408,1016918172,9,-0.4213652859814331,0.4907195480030768,2,0.2856795706752338,0.7663611080988648
89,89,2777130375,1267157835,8,-0.3587686488059513,0.5402522282032921,2,0.285128495770245,0.7663611080988648
23,23,2526451350,757927725,12,-0.2564292319680912,0.4598324187630279,2,0.2851044871243102,0.7663611080988648
189,189,3027809415,757935405,12,-0.4563841082476644,0.4598324187630279,2,0.2845691787895152,0.7663611080988648
58,58,1263225675,756019215,4,-0.1963465503539833,0.6624775722716753,2,0.284502801238582,0.7663611080988648
69,69,517136850,1016918172,11,-0.1939325348937427,0.4855423541121131,2,0.2834142617143644,0.7663611080988648
240,240,252656880,3530698098,27,0.1414906651913793,0.1740859268765793,2,0.2833897518586279,0.7663611080988648
61,61,2018211960,4027518936,5,-0.4173422286512406,0.6348250348539115,2,0.282949661930525,0.7663611080988648
55,55,260509455,265482450,25,-0.0030593830883084,0.212747251558989,2,0.2815810650118286,0.7663611080988648
61,61,252656655,2076199695,9,-0.3560941735992292,0.4907195480030768,2,0.2775452491849667,0.7663611080988648
315,315,3035673780,3789677025,27,0.1041043024883757,0.1740859268765793,2,0.2750765532104727,0.7663611080988648
449,449,3530698098,1511938590,11,-0.1289990699014815,0.4855423541121131,2,0.2737785806591456,0.7663611080988648
72,72,1267157835,1752787305,10,-0.3707212732552404,0.4896891491028008,2,0.27228735639201,0.7663611080988648
1,1,755961615,2019194970,23,0.0365006241689445,0.2598546757324904,2,0.2708357512526097,0.7663611080988648
109,109,2018212020,2218767540,26,0.0892315354479757,0.2038472555369759,2,0.2705531336256257,0.7663611080988648
111,111,2018212020,2222699700,26,0.0892315354479757,0.2038472555369759,2,0.2705531336256257,0.7663611080988648
80,80,260509455,757931565,5,-0.5077156283805315,0.6348250348539115,2,0.2699917085048289,0.7663611080988648
96,96,260509455,1259293680,7,-0.3777844252503188,0.6196104012195134,2,0.2697156560809189,0.7663611080988648
0,0,252656655,264499440,25,0.0116870782969071,0.212747251558989,2,0.2695469436476171,0.7663611080988648
165,165,252645195,252656880,20,-0.1576305056797736,0.3291435015195854,2,0.2693467875318001,0.7663611080988648
1,1,517136850,2076199695,4,-0.5142415245690436,0.6624775722716753,2,0.269221735919081,0.7663611080988648
67,67,1263225675,1259293560,4,-0.4000352841310396,0.6624775722716753,2,0.2679221495006145,0.7663611080988648
85,85,755969295,757939245,9,-0.2261735901518553,0.4907195480030768,2,0.2674235788775395,0.7663611080988648
92,92,2018211960,764273037,4,-0.3014132960283129,0.6624775722716753,2,0.2658634228154921,0.7663611080988648
521,521,3537035730,4041289185,7,-0.5204724132214891,0.6196104012195134,2,0.2657600460388352,0.7663611080988648
54,54,755961615,263458575,13,-0.2395339621304938,0.453930565729425,2,0.2647040875156317,0.7663611080988648
52,52,2018211960,3537035730,27,0.1436178836159105,0.1740859268765793,2,0.2637725000157213,0.7663611080988648
51,51,2018211960,3537028050,27,0.1436178836159105,0.1740859268765793,2,0.2637725000157213,0.7663611080988648
96,96,2018211960,1259293455,27,0.1436178836159105,0.1740859268765793,2,0.2637725000157213,0.7663611080988648
510,510,3537035730,4027518936,5,-0.4335299132646435,0.6348250348539115,2,0.2637410591222181,0.7663611080988648
59,59,252645135,921712188,12,-0.4539803799619405,0.4598324187630279,2,0.262398963919906,0.7663611080988648
154,154,252645135,921712188,12,-0.4539803799619405,0.4598324187630279,2,0.262398963919906,0.7663611080988648
71,71,2777130375,267448560,27,0.1125356655317503,0.1740859268765793,2,0.2613099707356607,0.7663611080988648
133,133,252645135,4041289185,5,-0.4932470381545155,0.6348250348539115,2,0.2589053225146748,0.7663611080988648
130,130,2783028705,570174960,13,-0.1689629618483463,0.453930565729425,2,0.2587715331570782,0.7663611080988648
48,48,259526415,1263225615,14,-0.2280700555107515,0.4595098788709187,2,0.257262861818479,0.7663611080988648
25,25,757935405,764265357,6,-0.4005105838617178,0.6356237424292691,2,0.2568714307350245,0.7663611080988648
24,24,517136850,3063191190,10,-0.2214630381095358,0.4896891491028008,2,0.2562732666598326,0.7663611080988648
32,32,517136850,3726716205,4,-0.4454878804213526,0.6624775722716753,2,0.2522263445527104,0.7663611080988648
49,49,2018211960,3063191190,14,-0.2490653634751342,0.4595098788709187,2,0.250254955829972,0.7663611080988648
125,125,2783028705,267448335,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
91,91,2783028705,3031741620,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
122,122,2783028705,265482450,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
100,100,2783028705,3539005680,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
97,97,2783028705,3537035730,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
96,96,2783028705,3537028050,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
126,126,2783028705,267448560,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
132,132,2783028705,755969295,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
108,108,2783028705,4027576335,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
111,111,2783028705,4031508660,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
93,93,2783028705,3035673780,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
116,116,2783028705,4040348370,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
118,118,2783028705,4042264560,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
121,121,2783028705,264441615,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
119,119,2783028705,4042272240,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
114,114,2783028705,4038389940,18,-0.1267638115513452,0.3341984618006144,2,0.250201849299249,0.7663611080988648
211,211,252656880,2018212080,26,0.1000025532010355,0.2038472555369759,2,0.249173852086887,0.7663611080988648
49,49,2777130375,3785744805,5,-0.1125139415525592,0.6348250348539115,2,0.2490293649853506,0.7663611080988648
113,113,260509455,2072267535,5,-0.3625004839127815,0.6348250348539115,2,0.2483655949100554,0.7663611080988648
25,25,2018211960,2072267595,6,-0.5591162467815555,0.6356237424292691,2,0.2468897551131542,0.7663611080988648
18,18,252656655,570217200,23,-0.0339346669159271,0.2598546757324904,2,0.2467719379826416,0.7663611080988648
514,514,3537035730,4030467855,11,-0.252506935547295,0.4855423541121131,2,0.2465303529748908,0.7663611080988648
68,68,755961615,757927725,14,-0.2856269538484511,0.4595098788709187,2,0.2447780547131253,0.7663611080988648
48,48,2018211960,3035673780,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
67,67,2018211960,4034007024,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
30,30,2018211960,2218767540,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
42,42,2018211960,2526451350,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
69,69,2018211960,4038389940,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
63,63,2018211960,4027576335,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
64,64,2018211960,4027576560,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
71,71,2018211960,4040348370,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
31,31,2018211960,2218767600,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
34,34,2018211960,2273806215,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
39,39,2018211960,252648975,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
66,66,2018211960,4031508660,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
32,32,2018211960,2222699700,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
73,73,2018211960,4042264560,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
50,50,2018211960,3530698098,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
23,23,2018211960,2021161080,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
90,90,2018211960,757935405,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
81,81,2018211960,267448560,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
87,87,2018211960,755969295,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
55,55,2018211960,3539005680,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
46,46,2018211960,3031741620,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
68,68,2018211960,4035440880,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
80,80,2018211960,267448335,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
60,60,2018211960,3789677025,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
74,74,2018211960,4042272240,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
54,54,2018211960,3538955760,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
76,76,2018211960,264441615,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
33,33,2018211960,2222699760,28,0.15625,0.15625,2,0.2438334634629398,0.7663611080988648
100,100,260509455,1267157880,3,-0.4300839316405374,0.5206351999771719,2,0.2435078955359865,0.7663611080988648
124,124,260509455,2275772325,13,-0.2371576265705641,0.453930565729425,2,0.2409906474944061,0.7663611080988648
388,388,3063191190,517136850,17,-0.1348529608253222,0.3510247523758785,2,0.2397530971631021,0.7663611080988648
484,484,3537028050,505336350,9,-0.4867176275046226,0.4907195480030768,2,0.2391692836798574,0.7663611080988648
193,193,3027809415,1016918172,7,-0.5538951011456259,0.6196104012195134,2,0.2390822581832814,0.7663611080988648
209,209,252656880,2018211960,26,0.0874695901921353,0.2038472555369759,2,0.2374206853650765,0.7663611080988648
168,168,252656880,517136850,7,-0.2558645105193788,0.6196104012195134,2,0.2372121014105018,0.7663611080988648
273,273,252656880,517136850,7,-0.2558645105193788,0.6196104012195134,2,0.2372121014105018,0.7663611080988648
320,320,3035673780,4030467855,9,-0.2233976651836105,0.4907195480030768,2,0.2357365541485647,0.7663611080988648
48,48,757939245,1263225615,13,-0.185267323860532,0.453930565729425,2,0.2351545085650007,0.7663611080988648
52,52,2777130375,4027544304,26,0.0866333324592443,0.2038472555369759,2,0.2346568835037276,0.7663611080988648
179,179,252645195,259190799,5,-0.5085650816191982,0.6348250348539115,2,0.2342057819931052,0.7663611080988648
312,312,3035673780,3726716205,3,-0.5280872665830851,0.5206351999771719,2,0.2326654828175115,0.7663611080988648
59,59,252656655,2072267535,5,-0.4958615992599887,0.6348250348539115,2,0.2326213005163485,0.7663611080988648
10,10,3785744805,263458575,10,-0.2049614270473039,0.4896891491028008,2,0.2288210905730756,0.7663611080988648
398,398,3063191190,921712188,9,-0.3623734356752138,0.4907195480030768,2,0.2287529550418103,0.7663611080988648
36,36,517136850,4027518936,5,-0.4904758253332483,0.6348250348539115,2,0.227849559679054,0.7663611080988648
20,20,755961615,2463552210,27,0.1176559939590054,0.1740859268765793,2,0.2269656630494445,0.7663611080988648
353,353,3035673780,1263225615,14,-0.2264764317419879,0.4595098788709187,2,0.2269606787592331,0.7663611080988648
105,105,252645135,2783028705,11,-0.2938654919485308,0.4855423541121131,2,0.2267674278101159,0.7663611080988648
57,57,2777130375,4034007024,27,0.1070378530754348,0.1740859268765793,2,0.2252136028734168,0.7663611080988648
94,94,260509455,1259293515,5,-0.2201794313920893,0.6348250348539115,2,0.2251124051221201,0.7663611080988648
102,102,252645135,2463552210,26,0.1088091596895892,0.2038472555369759,2,0.2232993597791993,0.7663611080988648
26,26,1016918172,755969295,24,0.0505224923367876,0.2223335505234243,2,0.2221032031675758,0.7663611080988648
91,91,260509455,1511938590,13,-0.4378365004523825,0.453930565729425,2,0.2215058802885222,0.7663611080988648
3,3,755961615,2072267535,3,0.2055522378285397,0.5206351999771719,2,0.221187980165445,0.7663611080988648
127,127,2783028705,505336350,11,-0.3474617777979947,0.4855423541121131,2,0.2207548255770486,0.7663611080988648
34,34,517136850,3785744805,13,-0.4362580192572296,0.453930565729425,2,0.2197366386035683,0.7663611080988648
63,63,517136850,756019215,2,0.2193289379170976,0.7663611080988648,2,0.2193289379170976,0.7663611080988648
53,53,517136850,267390795,2,0.2193289379170976,0.7663611080988648,2,0.2193289379170976,0.7663611080988648
448,448,3530698098,1016918172,8,-0.2347400047265175,0.5402522282032921,2,0.2191868616997775,0.7663611080988648
12,12,259526415,4027544304,25,0.0316260454522849,0.212747251558989,2,0.2185701488056187,0.7663611080988648
99,99,2018211960,1267157835,4,-0.342034207646995,0.6624775722716753,2,0.2174947437346266,0.7663611080988648
200,200,252656880,1267157835,4,0.028524734656856,0.6624775722716753,2,0.2165953616472918,0.7663611080988648
289,289,252656880,1267157835,4,0.028524734656856,0.6624775722716753,2,0.2165953616472918,0.7663611080988648
81,81,260509455,757935405,27,0.1107851432740533,0.1740859268765793,2,0.2161988183969415,0.7663611080988648
37,37,2018211960,2276755275,4,-0.4617275238967263,0.6624775722716753,2,0.2156608982899732,0.7663611080988648
87,87,755969295,764269197,4,-0.4745543586413765,0.6624775722716753,2,0.2156076530145697,0.7663611080988648
97,97,252656655,4027544304,23,0.0731620055835156,0.2598546757324904,2,0.2150480109366801,0.7663611080988648
369,369,3063191190,4027576560,27,0.1091617400103494,0.1740859268765793,2,0.2145000423272037,0.7663611080988648
374,374,3063191190,4038389940,27,0.1091617400103494,0.1740859268765793,2,0.2145000423272037,0.7663611080988648
368,368,3063191190,4027576335,27,0.1091617400103494,0.1740859268765793,2,0.2145000423272037,0.7663611080988648
371,371,3063191190,4031508660,27,0.1091617400103494,0.1740859268765793,2,0.2145000423272037,0.7663611080988648
373,373,3063191190,4035440880,27,0.1091617400103494,0.1740859268765793,2,0.2145000423272037,0.7663611080988648
376,376,3063191190,4040348370,26,0.1242882296188731,0.2038472555369759,2,0.2145000423272037,0.7663611080988648
360,360,3063191190,3539005680,27,0.1091617400103494,0.1740859268765793,2,0.2145000423272037,0.7663611080988648
268,268,252656880,267390795,6,-0.5241735607768523,0.6356237424292691,2,0.2125788425580803,0.7663611080988648
158,158,252656880,267390795,6,-0.5241735607768523,0.6356237424292691,2,0.2125788425580803,0.7663611080988648
73,73,260509455,695036265,8,-0.3502221450965372,0.5402522282032921,2,0.2115689690201918,0.7663611080988648
38,38,252656655,1231776105,4,-0.4481648479826457,0.6624775722716753,2,0.2107786100183839,0.7663611080988648
231,231,252656880,2463552210,25,0.041566258829878,0.212747251558989,2,0.2103852929190589,0.7663611080988648
416,416,3530698098,4027544304,24,0.0416717690152793,0.2223335505234243,2,0.2102766521360232,0.7663611080988648
35,35,259526415,570174960,16,-0.2257684301401734,0.4094296920565976,2,0.2088907815312707,0.7663611080988648
56,56,252656655,2018212080,26,0.0820328381785089,0.2038472555369759,2,0.2087037798577755,0.7663611080988648
123,123,252645135,4027544304,27,0.1072021549444208,0.1740859268765793,2,0.208601165163401,0.7663611080988648
332,332,3035673780,265482450,24,0.0162623623270615,0.2223335505234243,2,0.2082131547021173,0.7663611080988648
57,57,517136850,505336350,11,-0.2346896068065021,0.4855423541121131,2,0.2073015681272694,0.7663611080988648
4,4,264499440,3530698098,26,0.0662271391567935,0.2038472555369759,2,0.20710658162273,0.7663611080988648
10,10,517136850,2275772325,9,-0.3504488209396385,0.4907195480030768,2,0.2069943643409686,0.7663611080988648
40,40,2777130375,3530698098,25,0.1158133874746459,0.212747251558989,2,0.2069180531521335,0.7663611080988648
68,68,252645135,1259293680,8,-0.3503271438884405,0.5402522282032921,2,0.2067935447780177,0.7663611080988648
141,141,2783028705,1259293455,14,-0.1422945014085147,0.4595098788709187,2,0.2061863836603151,0.7663611080988648
43,43,757939245,1231776105,4,-0.4095369425286778,0.6624775722716753,2,0.205694080676546,0.7663611080988648
53,53,252656655,1924428408,23,0.0323598194301242,0.2598546757324904,2,0.2050446111921448,0.7663611080988648
84,84,755969295,757935405,27,0.1038505680913869,0.1740859268765793,2,0.2047177831437696,0.7663611080988648
106,106,755969295,1768515945,28,0.15625,0.15625,2,0.2027658837168203,0.7663611080988648
101,101,755969295,1263225675,28,0.15625,0.15625,2,0.2027658837168203,0.7663611080988648
91,91,755969295,1010580540,28,0.15625,0.15625,2,0.2027658837168203,0.7663611080988648
96,96,755969295,1259293455,28,0.15625,0.15625,2,0.2027658837168203,0.7663611080988648
58,58,517136850,517136850,10,-0.4615990175800953,0.4896891491028008,2,0.202202922956782,0.7663611080988648
83,83,260509455,764265357,5,-0.4471909147774093,0.6348250348539115,2,0.2014056574779458,0.7663611080988648
87,87,260509455,921712188,14,-0.3034325801662579,0.4595098788709187,2,0.1981926035004495,0.7663611080988648
85,85,2777130375,1511938590,11,-0.2966432150554253,0.4855423541121131,2,0.1981731128870066,0.7663611080988648
251,251,3031741620,1267157835,5,-0.3174635695015027,0.6348250348539115,2,0.1970190750584382,0.7663611080988648
495,495,3537028050,921712188,12,-0.412443391305019,0.4598324187630279,2,0.1966904957727861,0.7663611080988648
186,186,3027809415,755969295,18,-0.2690186654047873,0.3341984618006144,2,0.1953398255225251,0.7663611080988648
247,247,3031741620,1511938590,16,-0.3250997543393696,0.4094296920565976,2,0.1939257352228731,0.7663611080988648
33,33,517136850,3777826605,3,-0.0685518192603003,0.5206351999771719,2,0.1936074899896667,0.7663611080988648
417,417,3530698098,4027576335,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
418,418,3530698098,4027576560,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
420,420,3530698098,4031508660,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
409,409,3530698098,3539005680,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
408,408,3530698098,3538955760,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
421,421,3530698098,4034007024,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
422,422,3530698098,4035440880,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
405,405,3530698098,3537028050,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
434,434,3530698098,267448335,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
441,441,3530698098,755969295,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
423,423,3530698098,4038389940,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
425,425,3530698098,4040348370,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
427,427,3530698098,4042264560,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
428,428,3530698098,4042272240,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
444,444,3530698098,757935405,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
430,430,3530698098,264441615,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
406,406,3530698098,3537035730,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
435,435,3530698098,267448560,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
450,450,3530698098,1259293455,28,0.15625,0.15625,2,0.1925253604379053,0.7663611080988648
67,67,2777130375,265482450,26,0.0567335399266697,0.2038472555369759,2,0.1920563919042767,0.7663611080988648
6,6,1263225675,2276755215,3,0.0178794200144913,0.5206351999771719,2,0.1916954230214825,0.7663611080988648
32,32,259526415,505336350,9,-0.3565708597844234,0.4907195480030768,2,0.1902078825530118,0.7663611080988648
64,64,755961615,570174960,12,-0.3095014479613358,0.4598324187630279,2,0.1898636060279658,0.7663611080988648
14,14,3785744805,267416079,7,-0.1818411990047049,0.6196104012195134,2,0.1888466734009054,0.7663611080988648
385,385,3063191190,267448335,26,0.0579266718648625,0.2038472555369759,2,0.1880061948430558,0.7663611080988648
43,43,252645135,570174960,10,-0.4390246194405376,0.4896891491028008,2,0.1872064746675598,0.7663611080988648
146,146,252645135,570174960,10,-0.4390246194405376,0.4896891491028008,2,0.1872064746675598,0.7663611080988648
270,270,3035673615,4031508660,26,0.1455151160112673,0.2038472555369759,2,0.1871846060210506,0.7663611080988648
268,268,3035673615,4027576560,26,0.1455151160112673,0.2038472555369759,2,0.1871846060210506,0.7663611080988648
272,272,3035673615,4035440880,26,0.1455151160112673,0.2038472555369759,2,0.1871846060210506,0.7663611080988648
175,175,3027809415,264441615,18,-0.2377852797547196,0.3341984618006144,2,0.1870134103912108,0.7663611080988648
7,7,264499440,3537972705,5,-0.294282269376589,0.6348250348539115,2,0.1867646186969867,0.7663611080988648
107,107,252656655,4041289185,9,-0.3559424552617298,0.4907195480030768,2,0.1862654538877118,0.7663611080988648
507,507,3537035730,3777826605,3,0.0640117151218744,0.5206351999771719,2,0.185949676843973,0.7663611080988648
68,68,260509455,517140690,26,0.0278929100675298,0.2038472555369759,2,0.1858629658299449,0.7663611080988648
16,16,252656655,568251090,21,-0.109406853611811,0.3133099872044955,2,0.185693103869005,0.7663611080988648
76,76,252656655,2463552210,25,0.0189813055978202,0.212747251558989,2,0.184479824154915,0.7663611080988648
4,4,3785744805,4038389940,27,0.1920628682781003,0.1740859268765793,2,0.1839587353686761,0.7663611080988648
16,16,3785744805,267448560,27,0.1920628682781003,0.1740859268765793,2,0.1839587353686761,0.7663611080988648
15,15,3785744805,267448335,27,0.1920628682781003,0.1740859268765793,2,0.1839587353686761,0.7663611080988648
1,1,3785744805,4031508660,27,0.1920628682781003,0.1740859268765793,2,0.1839587353686761,0.7663611080988648
8,8,3785744805,4042264560,27,0.1920628682781003,0.1740859268765793,2,0.1839587353686761,0.7663611080988648
2,2,3785744805,4034007024,27,0.1920628682781003,0.1740859268765793,2,0.1839587353686761,0.7663611080988648
9,9,3785744805,4042272240,27,0.1920628682781003,0.1740859268765793,2,0.1839587353686761,0.7663611080988648
11,11,3785744805,264441615,27,0.1920628682781003,0.1740859268765793,2,0.1839587353686761,0.7663611080988648
6,6,3785744805,4040348370,27,0.1920628682781003,0.1740859268765793,2,0.1839587353686761,0.7663611080988648
154,154,3027809415,3539005680,22,-0.0679674469815289,0.2774971189263951,2,0.1820547193484979,0.7663611080988648
57,57,252656655,2019194970,23,0.0317290565949047,0.2598546757324904,2,0.1812574331968561,0.7663611080988648
21,21,517136850,3031741620,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
49,49,517136850,4042272240,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
30,30,517136850,3539005680,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
48,48,517136850,4042264560,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
46,46,517136850,4040348370,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
23,23,517136850,3035673780,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
41,41,517136850,4031508660,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
38,38,517136850,4027576335,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
27,27,517136850,3537035730,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
44,44,517136850,4038389940,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
43,43,517136850,4035440880,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
51,51,517136850,264441615,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
26,26,517136850,3537028050,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
29,29,517136850,3538955760,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
14,14,517136850,252648975,28,0.15625,0.15625,2,0.1802396353770165,0.7663611080988648
26,26,1263225675,3724750095,2,0.1790698767422088,0.7663611080988648,2,0.1790698767422088,0.7663611080988648
26,26,2526451350,764273037,7,-0.4897227639210277,0.6196104012195134,2,0.1789079095565537,0.7663611080988648
177,177,252656880,756011535,4,-0.0047882390215043,0.6624775722716753,2,0.1784114799205155,0.7663611080988648
73,73,1267157835,1768515945,21,-0.0421532520571602,0.3133099872044955,2,0.1773684973946885,0.7663611080988648
192,192,252656880,1511938590,12,-0.0230757088580364,0.4598324187630279,2,0.1768707091871812,0.7663611080988648
285,285,252656880,1511938590,12,-0.0230757088580364,0.4598324187630279,2,0.1768707091871812,0.7663611080988648
31,31,1016918172,764273037,8,-0.3818014297992675,0.5402522282032921,2,0.1760139647987579,0.7663611080988648
78,78,2018211960,267390795,7,-0.4276049871773075,0.6196104012195134,2,0.1754438215982449,0.7663611080988648
70,70,260509455,568251090,21,-0.1615934959369967,0.3133099872044955,2,0.1740199788552448,0.7663611080988648
382,382,3063191190,265482450,24,0.0962650579939373,0.2223335505234243,2,0.173012620331157,0.7663611080988648
137,137,2783028705,764273037,6,-0.3086426672035604,0.6356237424292691,2,0.1729910902860819,0.7663611080988648
26,26,252645135,264499440,22,-0.01343790243912,0.2774971189263951,2,0.1722116333598665,0.7663611080988648
35,35,2018211960,2275772325,8,-0.4849688588279491,0.5402522282032921,2,0.172064355528331,0.7663611080988648
59,59,517136850,521018910,15,-0.2591107905572825,0.4537382684768693,2,0.1720626294642357,0.7663611080988648
21,21,2018211960,2018212080,27,0.1208499812954205,0.1740859268765793,2,0.1720004385683231,0.7663611080988648
14,14,252645135,254618925,11,-0.3286326351283802,0.4855423541121131,2,0.1698473886775857,0.7663611080988648
152,152,252656880,263458575,11,-0.4222211164274274,0.4855423541121131,2,0.169399271546961,0.7663611080988648
265,265,252656880,263458575,11,-0.4222211164274274,0.4855423541121131,2,0.169399271546961,0.7663611080988648
274,274,3035673615,4039315215,9,-0.4779984768694857,0.4907195480030768,2,0.165343953307289,0.7663611080988648
234,234,3031741620,505336350,11,-0.4733471906020524,0.4855423541121131,2,0.1649786728035938,0.7663611080988648
181,181,252656880,757931565,5,-0.4896707970706705,0.6348250348539115,2,0.1633068592615575,0.7663611080988648
64,64,517136850,757927725,8,-0.3548005011174939,0.5402522282032921,2,0.1631672742234799,0.7663611080988648
28,28,2018211960,2076199920,11,-0.3672894068471153,0.4855423541121131,2,0.1612164780564049,0.7663611080988648
166,166,252656880,505336350,10,-0.3048794340788053,0.4896891491028008,2,0.1607687795811974,0.7663611080988648
272,272,252656880,505336350,10,-0.3048794340788053,0.4896891491028008,2,0.1607687795811974,0.7663611080988648
347,347,3035673780,764273037,7,-0.435150690405361,0.6196104012195134,2,0.1598698303701875,0.7663611080988648
148,148,3027809415,3063191190,6,-0.5079775427700995,0.6356237424292691,2,0.1593525750020977,0.7663611080988648
95,95,755969295,1231776105,4,-0.0954356269380386,0.6624775722716753,2,0.159024384234628,0.7663611080988648
216,216,252656880,2076199695,3,-0.3024401059762397,0.5206351999771719,2,0.1589112092360807,0.7663611080988648
62,62,757939245,2019194970,19,-0.0499512974308752,0.3282630066445901,2,0.1571552785619502,0.7663611080988648
18,18,1924428408,1263225615,19,-0.181789282715694,0.3282630066445901,2,0.156543474381818,0.7663611080988648
89,89,252645135,2076199920,12,-0.2925717446875142,0.4598324187630279,2,0.1560360235450276,0.7663611080988648
19,19,252645135,259190799,3,-0.1014681377212983,0.5206351999771719,2,0.1559300856162215,0.7663611080988648
62,62,1263225675,764273037,8,-0.5055519283885853,0.5402522282032921,2,0.1555171829975898,0.7663611080988648
12,12,264499440,3777826605,5,0.1612352529980582,0.6348250348539115,2,0.155511840327739,0.7663611080988648
56,56,260509455,267390735,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
