,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Heir Silhoutte,Kmeans Silhoutte,Birch Silhoutte
0,2777130375,3027809415,2,0.040809274,0.4404285,0.44339222,0
1,2777130375,3035673615,3,0.040809274,0.4404285,0.44339222,0
2,2777130375,3035673780,9,0.05384588,0.4404285,0.44339222,0
3,2777130375,3537028050,8,0.08697056,0.4404285,0.44339222,0
4,2777130375,3537035730,9,0.017344633,0.4404285,0.44339222,0
5,2777130375,3537972705,2,0.07753222,0.4404285,0.44339222,0
6,2777130375,3538955760,9,0.049319655,0.4404285,0.44339222,0
