,Index,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Heir Silhoutte,Kmeans Silhoutte,Birch Silhoutte
0,0,3035673780,3538955760,28,0,0.8004615756124235,0,0
1,0,2777130375,3027809415,4,0,0.8004615756124235,0,0
2,1,2777130375,3035673615,18,0,0.8004615756124235,0,0
3,2,2777130375,3035673780,27,0,0.8004615756124235,0,0
4,0,2018212020,517140690,19,0,0.8004615756124235,0,0
5,1,2018212020,264499440,17,0,0.8004615756124235,0,0
