,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Heir Silhoutte,Kmeans Silhoutte,Birch Silhoutte
0,2018212020,517140690,19,0,0.8004615756124235,0,0
1,2018212020,264499440,17,0,0.8004615756124235,0,0
