,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Kmeans Silhoutte,New Clusters,New CA Silhoutte,New Kmeans Silhoutte
0,259526415,3530698098,27,0.09908236986576527,0.17408592687657937,2,0.34375191633409075,0.7663611080988648
1,259526415,3537028050,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
2,259526415,3537035730,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
3,259526415,3537972705,7,-0.5112394156157545,0.6196104012195134,2,-0.0026400862950082798,0.7663611080988648
4,259526415,3538955760,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
5,259526415,3539005680,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
6,259526415,3724750095,5,-0.437132777913099,0.6348250348539115,2,-0.019576770857673904,0.7663611080988648
7,259526415,3726716205,3,0.04200867771279307,0.5206351999771719,2,0.06848719736760625,0.7663611080988648
8,259526415,3777826605,4,-0.3808559223917607,0.6624775722716753,2,0.02224232027196428,0.7663611080988648
9,259526415,3785744805,11,-0.37745418194942826,0.48554235411211316,2,-0.011700889449415733,0.7663611080988648
10,259526415,3789677025,26,0.04876134464102988,0.20384725553697597,2,-0.011965391608194736,0.7663611080988648
11,259526415,4027518936,2,-0.4111325072952109,0.7663611080988648,2,-0.4111325072952109,0.7663611080988648
12,259526415,4027544304,25,0.03162604545228498,0.21274725155898905,2,0.21857014880561873,0.7663611080988648
13,259526415,4027576335,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
14,259526415,4027576560,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
15,259526415,4030467855,10,-0.37055859420605586,0.4896891491028008,2,0.08169537463201235,0.7663611080988648
16,259526415,4031508660,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
17,259526415,4034007024,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
18,259526415,4035440880,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
19,259526415,4038389940,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
20,259526415,4039315215,10,-0.3657927982633401,0.4896891491028008,2,0.06475557063069859,0.7663611080988648
21,259526415,4040348370,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
22,259526415,4041289185,9,-0.4397800498744835,0.4907195480030768,2,-0.03442209784932361,0.7663611080988648
23,259526415,4042264560,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
24,259526415,4042272240,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
25,259526415,263458575,11,-0.41006695913735947,0.48554235411211316,2,0.1492569612426844,0.7663611080988648
26,259526415,264441615,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
27,259526415,265482450,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
28,259526415,267390795,6,-0.3591447964641389,0.6356237424292691,2,-0.009419420502122376,0.7663611080988648
29,259526415,267416079,11,-0.35609888998119377,0.48554235411211316,2,-0.13610031254509886,0.7663611080988648
30,259526415,267448335,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
31,259526415,267448560,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
32,259526415,505336350,9,-0.3565708597844234,0.4907195480030768,2,0.1902078825530118,0.7663611080988648
33,259526415,517136850,6,-0.21392491725633345,0.6356237424292691,2,0.03326280121835523,0.7663611080988648
34,259526415,521018910,17,-0.24649168953784167,0.3510247523758785,2,0.016117813121412684,0.7663611080988648
35,259526415,570174960,16,-0.22576843014017348,0.4094296920565976,2,0.20889078153127077,0.7663611080988648
36,259526415,695036265,6,-0.4544130310705504,0.6356237424292691,2,0.0814960788747947,0.7663611080988648
37,259526415,755969295,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
38,259526415,756019215,3,-0.40437779334116014,0.5206351999771719,2,-0.14564621548864803,0.7663611080988648
39,259526415,757927725,8,-0.4346266609674988,0.5402522282032921,2,0.007329177004501527,0.7663611080988648
40,259526415,757935405,27,0.10831852472843176,0.17408592687657937,2,0.07380064767251374,0.7663611080988648
41,259526415,764265357,4,-0.31947921017967856,0.6624775722716753,2,0.031268443351120875,0.7663611080988648
42,259526415,764273037,6,-0.13354211335750793,0.6356237424292691,2,0.01709754741259109,0.7663611080988648
43,259526415,921712188,13,-0.2667184211338863,0.45393056572942503,2,0.08078042236144077,0.7663611080988648
44,259526415,1016918172,12,-0.2960401039968389,0.45983241876302794,2,-0.013646322356486914,0.7663611080988648
45,259526415,1511938590,12,-0.21808574399155423,0.45983241876302794,2,0.007026630000711374,0.7663611080988648
46,259526415,1259293455,28,0.15625,0.15625,2,0.06501996586339676,0.7663611080988648
47,259526415,1259293560,3,-0.23648969430879857,0.5206351999771719,2,-0.02177190462725584,0.7663611080988648
48,259526415,1263225615,14,-0.22807005551075155,0.4595098788709187,2,0.257262861818479,0.7663611080988648
49,259526415,1267157835,4,-0.4518052096694313,0.6624775722716753,2,-0.035954672151747795,0.7663611080988648
50,260509455,260960271,4,-0.5216914317290872,0.6624775722716753,2,0.5289814742921124,0.7663611080988648
51,260509455,263458575,11,-0.3955894287926769,0.48554235411211316,2,0.09374798678816418,0.7663611080988648
52,260509455,263458635,4,-0.5241768073519009,0.6624775722716753,2,-0.04900153138393962,0.7663611080988648
53,260509455,264441615,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
54,260509455,264499440,27,0.10673390766779725,0.17408592687657937,2,-0.02915271038682857,0.7663611080988648
55,260509455,265482450,25,-0.003059383088308488,0.21274725155898905,2,0.28158106501182867,0.7663611080988648
56,260509455,267390735,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
57,260509455,267390795,5,-0.5681378300044215,0.6348250348539115,2,-0.23145545275679666,0.7663611080988648
58,260509455,267390960,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
59,260509455,267416079,6,-0.4754961558923494,0.6356237424292691,2,-0.13089086170554892,0.7663611080988648
60,260509455,267422991,7,-0.4797060636984226,0.6196104012195134,2,-0.016034163472533905,0.7663611080988648
61,260509455,267448335,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
62,260509455,267448359,8,-0.5139631655728174,0.5402522282032921,2,-0.0603056708372083,0.7663611080988648
63,260509455,267448560,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
64,260509455,505290270,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
65,260509455,505336350,7,-0.4859925482144621,0.6196104012195134,2,-0.036025730562926926,0.7663611080988648
66,260509455,509222490,17,-0.19051739399734618,0.3510247523758785,2,0.11393053167075874,0.7663611080988648
67,260509455,517136850,11,-0.4117489472842042,0.48554235411211316,2,0.006455858055112555,0.7663611080988648
68,260509455,517140690,26,0.027892910067529874,0.20384725553697597,2,0.18586296582994496,0.7663611080988648
69,260509455,521018910,19,-0.2518067583849009,0.3282630066445901,2,0.025599918515144416,0.7663611080988648
70,260509455,568251090,21,-0.16159349593699673,0.31330998720449554,2,0.17401997885524487,0.7663611080988648
71,260509455,570174960,11,-0.3822154655640253,0.48554235411211316,2,0.49206807636248845,0.7663611080988648
72,260509455,570217200,26,0.07175876961374474,0.20384725553697597,2,-0.02915271038682857,0.7663611080988648
73,260509455,695036265,8,-0.35022214509653726,0.5402522282032921,2,0.21156896902019184,0.7663611080988648
74,260509455,755961615,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
75,260509455,755969295,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
76,260509455,756011535,5,-0.45142739812539107,0.6348250348539115,2,-0.021492393013614903,0.7663611080988648
77,260509455,756019215,5,-0.32092412677519516,0.6348250348539115,2,0.04784068074580704,0.7663611080988648
78,260509455,756994590,3,-0.3686918008954204,0.5206351999771719,2,0.37693147937870825,0.7663611080988648
79,260509455,757927725,13,-0.42374745392057095,0.45393056572942503,2,0.03934867695697001,0.7663611080988648
80,260509455,757931565,5,-0.5077156283805315,0.6348250348539115,2,0.2699917085048289,0.7663611080988648
81,260509455,757935405,27,0.1107851432740533,0.17408592687657937,2,0.21619881839694155,0.7663611080988648
82,260509455,757939245,6,-0.4436449544226725,0.6356237424292691,2,-0.20409802202938018,0.7663611080988648
83,260509455,764265357,5,-0.44719091477740935,0.6348250348539115,2,0.20140565747794584,0.7663611080988648
84,260509455,764269197,4,-0.1076236762608526,0.6624775722716753,2,-0.12988860759929843,0.7663611080988648
85,260509455,764273037,6,-0.36737308561424226,0.6356237424292691,2,-0.0005072045115239749,0.7663611080988648
86,260509455,764276877,6,-0.4706076185909772,0.6356237424292691,2,0.10115105540340005,0.7663611080988648
87,260509455,921712188,14,-0.30343258016625796,0.4595098788709187,2,0.19819260350044957,0.7663611080988648
88,260509455,1010580540,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
89,260509455,1016918172,11,-0.43119287307215876,0.48554235411211316,2,0.1179325084549608,0.7663611080988648
90,260509455,1016918172,11,-0.43119287307215876,0.48554235411211316,2,0.1179325084549608,0.7663611080988648
91,260509455,1511938590,13,-0.43783650045238254,0.45393056572942503,2,0.2215058802885222,0.7663611080988648
92,260509455,1231776105,5,-0.18021466810314601,0.6348250348539115,2,0.010596917791417304,0.7663611080988648
93,260509455,1259293455,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
94,260509455,1259293515,5,-0.22017943139208937,0.6348250348539115,2,0.22511240512212016,0.7663611080988648
95,260509455,1259293560,5,-0.343387624622483,0.6348250348539115,2,-0.004808907299117968,0.7663611080988648
96,260509455,1259293680,7,-0.3777844252503188,0.6196104012195134,2,0.2697156560809189,0.7663611080988648
97,260509455,1263225615,15,-0.18181766114016026,0.4537382684768693,2,0.12410212698624745,0.7663611080988648
98,260509455,1263225675,27,0.14061899766989042,0.17408592687657937,2,0.3712846951311438,0.7663611080988648
99,260509455,1267157835,4,-0.4955620625239032,0.6624775722716753,2,-0.049057821671567255,0.7663611080988648
100,260509455,1267157880,3,-0.4300839316405374,0.5206351999771719,2,0.2435078955359865,0.7663611080988648
101,260509455,1271089995,8,-0.5146940715601898,0.5402522282032921,2,0.06907063665798614,0.7663611080988648
102,260509455,1752787305,6,-0.49788796040682176,0.6356237424292691,2,-0.12665296664912634,0.7663611080988648
103,260509455,1768515945,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
104,260509455,1799965515,4,-0.542717578487305,0.6624775722716753,2,0.09813993377625385,0.7663611080988648
105,260509455,1831415085,8,-0.2781232781698228,0.5402522282032921,2,0.053100441554461725,0.7663611080988648
106,260509455,1921479288,18,-0.16854773439303988,0.33419846180061447,2,0.07519769669094292,0.7663611080988648
107,260509455,1924428408,24,-0.001274732971786173,0.22233355052342438,2,0.07614091204221038,0.7663611080988648
108,260509455,2018211960,24,0.003176398395907963,0.22233355052342438,2,0.4386631656220408,0.7663611080988648
109,260509455,2018212020,8,-0.2773531385232383,0.5402522282032921,2,0.07779613614908187,0.7663611080988648
110,260509455,2018212080,27,0.12084998129542052,0.17408592687657937,2,0.03213937168836889,0.7663611080988648
111,260509455,2019194970,20,-0.08117693240627843,0.32914350151958544,2,0.02135706707981118,0.7663611080988648
112,260509455,2021161080,28,0.15625,0.15625,2,0.1554416781912315,0.7663611080988648
113,260509455,2072267535,5,-0.3625004839127815,0.6348250348539115,2,0.24836559491005542,0.7663611080988648
114,260509455,2072267595,4,-0.4678044559208757,0.6624775722716753,2,0.0268450387721177,0.7663611080988648
115,260509455,2076199695,7,-0.2777744691476626,0.6196104012195134,2,0.12644101141001476,0.7663611080988648
116,260509455,2076199755,5,-0.41825583942672295,0.6348250348539115,2,0.056795774448268194,0.7663611080988648
117,260509455,2076199920,12,-0.37810879693530103,0.45983241876302794,2,0.3043889757694148,0.7663611080988648
118,260509455,2218767375,3,-0.30141305667518525,0.5206351999771719,2,0.35458856607092465,0.7663611080988648
119,260509455,2218767540,27,0.17408592687657937,0.17408592687657937,2,0.3712846951311438,0.7663611080988648
120,260509455,2218767600,27,0.17408592687657937,0.17408592687657937,2,0.3712846951311438,0.7663611080988648
121,260509455,2222699700,27,0.17408592687657937,0.17408592687657937,2,0.3712846951311438,0.7663611080988648
