,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Kmeans Silhoutte,New Clusters,New CA Silhoutte,New Kmeans Silhoutte
0,2218767375,4039315215,4,-0.2855244418681425,0.6624775722716753,2,-0.16220229091507668,0.7663611080988648
1,2218767375,4040348370,6,-0.44271536834096636,0.6356237424292691,2,-0.11533334036127836,0.7663611080988648
2,2218767375,4041289185,2,-0.2462748845226412,0.7663611080988648,2,-0.2462748845226412,0.7663611080988648
3,2218767375,4042264560,6,-0.44271536834096636,0.6356237424292691,2,-0.11533334036127836,0.7663611080988648
4,2218767375,4042272240,6,-0.44271536834096636,0.6356237424292691,2,-0.11533334036127836,0.7663611080988648
5,2218767375,263458575,4,-0.5195775250208525,0.6624775722716753,2,-0.27648076055932724,0.7663611080988648
6,2218767375,264441615,6,-0.44271536834096636,0.6356237424292691,2,-0.11533334036127836,0.7663611080988648
7,2218767375,265482450,6,-0.44271536834096636,0.6356237424292691,2,-0.11533334036127836,0.7663611080988648
8,2218767375,267390795,3,-0.27479584486761993,0.5206351999771719,2,-0.156384742649804,0.7663611080988648
9,2218767375,267416079,4,-0.43525613551414133,0.6624775722716753,2,-0.10650042880139089,0.7663611080988648
10,2218767375,267448335,3,-0.4687049822117399,0.5206351999771719,2,-0.10650042880139089,0.7663611080988648
11,2218767375,267448560,6,-0.44271536834096636,0.6356237424292691,2,-0.11533334036127836,0.7663611080988648
12,2218767375,505336350,5,-0.40628352653552413,0.6348250348539115,2,-0.1073381799283878,0.7663611080988648
13,2218767375,517136850,6,-0.44271536834096636,0.6356237424292691,2,-0.11533334036127836,0.7663611080988648
14,2218767375,521018910,4,-0.5022003988387421,0.6624775722716753,2,-0.3883619167649129,0.7663611080988648
