,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Kmeans Silhoutte,New Clusters,New CA Silhoutte,New Kmeans Silhoutte
0,254618925,757935405,20,-0.046009696419901804,0.32914350151958544,2,-0.014664817071089136,0.7663611080988648
1,254618925,764265357,7,-0.5165796978411392,0.6196104012195134,2,0.12255642890408666,0.7663611080988648
2,254618925,764273037,9,-0.37235938883077135,0.4907195480030768,2,-0.009178455872523483,0.7663611080988648
3,254618925,921712188,11,-0.3083775669133537,0.48554235411211316,2,0.03393391243587727,0.7663611080988648
4,254618925,1016918172,8,-0.27318782693179283,0.5402522282032921,2,0.3442239526576093,0.7663611080988648
5,254618925,1511938590,10,-0.17837240872155324,0.4896891491028008,2,0.3532576574934041,0.7663611080988648
6,254618925,1259293455,22,0.01744645035772522,0.27749711892639517,2,0.11962937928656404,0.7663611080988648
7,254618925,1259293560,3,-0.5642392133049714,0.5206351999771719,2,-0.16860212494996457,0.7663611080988648
8,254618925,1263225615,15,-0.17832123523947524,0.4537382684768693,2,0.04585573970859438,0.7663611080988648
9,254618925,1267157835,6,-0.27323049865285404,0.6356237424292691,2,0.036492236287809995,0.7663611080988648
10,255594255,255652080,26,0.09712278297092264,0.20384725553697597,2,0.5706192217104564,0.7663611080988648
11,255594255,256577295,28,0.15625,0.15625,2,0.04912456107400566,0.7663611080988648
12,255594255,256577355,28,0.15625,0.15625,2,0.04912456107400566,0.7663611080988648
13,255594255,259190799,3,0.029944325490780632,0.5206351999771719,2,0.010154118967950694,0.7663611080988648
14,255594255,259526415,9,-0.47516609895654877,0.4907195480030768,2,0.32192474381002634,0.7663611080988648
15,255594255,260509455,28,0.15625,0.15625,2,0.04912456107400566,0.7663611080988648
