,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Kmeans Silhoutte,New Clusters,New CA Silhoutte,New Kmeans Silhoutte
0,2526451350,4031508660,28,0.15625,0.15625,2,0.0661540854719998,0.7663611080988648
1,2526451350,4034007024,28,0.15625,0.15625,2,0.0661540854719998,0.7663611080988648
2,2526451350,4035440880,28,0.15625,0.15625,2,0.0661540854719998,0.7663611080988648
3,2526451350,4038389940,28,0.15625,0.15625,2,0.0661540854719998,0.7663611080988648
4,2526451350,4039315215,8,-0.4600187039815016,0.5402522282032921,2,0.0426410054418736,0.7663611080988648
5,2526451350,4040348370,28,0.15625,0.15625,2,0.0661540854719998,0.7663611080988648
6,2526451350,4041289185,9,-0.44988019067902485,0.4907195480030768,2,0.0873240184009668,0.7663611080988648
7,2526451350,4042264560,28,0.15625,0.15625,2,0.0661540854719998,0.7663611080988648
8,2526451350,4042272240,28,0.15625,0.15625,2,0.0661540854719998,0.7663611080988648
9,2526451350,263458575,12,-0.29576391412090475,0.45983241876302794,2,0.08598804590064604,0.7663611080988648
10,2526451350,264441615,28,0.15625,0.15625,2,0.0661540854719998,0.7663611080988648
11,2526451350,265482450,25,0.04830094572042793,0.21274725155898905,2,0.10333390628011857,0.7663611080988648
12,2526451350,267390795,6,-0.5529386988229112,0.6356237424292691,2,0.027261985466974753,0.7663611080988648
13,2526451350,267416079,7,-0.5299717598578788,0.6196104012195134,2,-0.24405689975322,0.7663611080988648
14,2526451350,267448335,28,0.15625,0.15625,2,0.0661540854719998,0.7663611080988648
15,2526451350,267448560,28,0.15625,0.15625,2,0.0661540854719998,0.7663611080988648
16,2526451350,505336350,10,-0.4057542627749162,0.4896891491028008,2,0.1327806018945206,0.7663611080988648
17,2526451350,517136850,6,-0.42738787228690767,0.6356237424292691,2,0.06252342708986175,0.7663611080988648
18,2526451350,521018910,22,-0.022216419538298088,0.27749711892639517,2,0.12679619664559302,0.7663611080988648
19,2526451350,570174960,10,-0.39543317920789445,0.4896891491028008,2,0.33039899144744356,0.7663611080988648
20,2526451350,695036265,9,-0.5214840904050817,0.4907195480030768,2,-0.12346717621801913,0.7663611080988648
21,2526451350,755969295,28,0.15625,0.15625,2,0.0661540854719998,0.7663611080988648
22,2526451350,756019215,7,-0.38964981690522627,0.6196104012195134,2,0.069470824817759,0.7663611080988648
23,2526451350,757927725,12,-0.25642923196809125,0.45983241876302794,2,0.2851044871243102,0.7663611080988648
24,2526451350,757935405,28,0.15625,0.15625,2,0.0661540854719998,0.7663611080988648
25,2526451350,764265357,5,-0.4896914197597444,0.6348250348539115,2,-0.0772987773925376,0.7663611080988648
26,2526451350,764273037,7,-0.48972276392102776,0.6196104012195134,2,0.17890790955655375,0.7663611080988648
27,2526451350,921712188,11,-0.4267825555804772,0.48554235411211316,2,-0.09132012384334488,0.7663611080988648
28,2526451350,1016918172,13,-0.15703723269434505,0.45393056572942503,2,0.2929256372277168,0.7663611080988648
29,2526451350,1511938590,13,-0.307901253917745,0.45393056572942503,2,-0.05230552079664348,0.7663611080988648
30,2526451350,1259293455,28,0.15625,0.15625,2,0.0661540854719998,0.7663611080988648
31,2526451350,1259293560,5,-0.1725794320246456,0.6348250348539115,2,0.002637664458154474,0.7663611080988648
32,2526451350,1263225615,16,-0.16138900059600053,0.4094296920565976,2,0.07411011173852874,0.7663611080988648
33,2526451350,1267157835,5,-0.37637110298409504,0.6348250348539115,2,0.03244384110387219,0.7663611080988648
34,2777130375,2783028705,13,-0.4388771015391064,0.45393056572942503,2,-0.004879528359583343,0.7663611080988648
35,2777130375,3027809415,5,-0.20952832970864024,0.6348250348539115,2,0.022132539421005445,0.7663611080988648
36,2777130375,3031741620,28,0.15625,0.15625,2,0.11072812829523868,0.7663611080988648
37,2777130375,3035673615,13,-0.4177579446027988,0.45393056572942503,2,0.013740497513857378,0.7663611080988648
38,2777130375,3035673780,28,0.15625,0.15625,2,0.11072812829523868,0.7663611080988648
39,2777130375,3063191190,8,-0.37767675483138663,0.5402522282032921,2,0.08141936240819422,0.7663611080988648
