,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Kmeans Silhoutte,New Clusters,New CA Silhoutte,New Kmeans Silhoutte
0,755961615,2018212080,25,0.08801109182099273,0.21274725155898905,2,0.1538135257440349,0.7663611080988648
1,755961615,2019194970,23,0.03650062416894451,0.2598546757324904,2,0.2708357512526097,0.7663611080988648
2,755961615,2021161080,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
3,755961615,2072267535,3,0.20555223782853976,0.5206351999771719,2,0.221187980165445,0.7663611080988648
4,755961615,2072267595,5,-0.5019727029012786,0.6348250348539115,2,-0.0877396993567006,0.7663611080988648
5,755961615,2076199695,6,-0.2802007557901927,0.6356237424292691,2,0.4019103315907259,0.7663611080988648
6,755961615,2076199755,4,-0.30689569465373545,0.6624775722716753,2,0.01364408325248862,0.7663611080988648
7,755961615,2076199920,13,-0.29352220337684565,0.45393056572942503,2,0.05009064676514692,0.7663611080988648
8,755961615,2218767375,3,-0.2524079696675682,0.5206351999771719,2,0.09261162398365554,0.7663611080988648
9,755961615,2218767540,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
10,755961615,2218767600,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
11,755961615,2222699700,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
12,755961615,2222699760,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
13,755961615,2273806215,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
14,755961615,2275772325,12,-0.4068904046122542,0.45983241876302794,2,0.02472691095499701,0.7663611080988648
15,755961615,2276755215,2,0.03931943682177953,0.7663611080988648,2,0.03931943682177953,0.7663611080988648
16,755961615,2276755275,2,-0.2584517705135142,0.7663611080988648,2,-0.2584517705135142,0.7663611080988648
17,755961615,2276755335,6,-0.4333262749155071,0.6356237424292691,2,0.017449659092840956,0.7663611080988648
18,755961615,252648975,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
19,755961615,2370538887,4,-0.2638493540796787,0.6624775722716753,2,0.03438419070024923,0.7663611080988648
20,755961615,2463552210,27,0.11765599395900549,0.17408592687657937,2,0.22696566304944457,0.7663611080988648
21,755961615,2526451350,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
22,755961615,2777130375,9,-0.33173954654920035,0.4907195480030768,2,0.06540091057057643,0.7663611080988648
23,755961615,2783028705,9,-0.4914155770364397,0.4907195480030768,2,0.007262963291456755,0.7663611080988648
24,755961615,3027809415,5,-0.5084235156250083,0.6348250348539115,2,0.5048098115772108,0.7663611080988648
25,755961615,3031741620,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
26,755961615,3035673615,13,-0.3631235755840164,0.45393056572942503,2,0.03548240323669336,0.7663611080988648
27,755961615,3035673780,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
28,755961615,3063191190,15,-0.19375179322291192,0.4537382684768693,2,-0.004374354075251295,0.7663611080988648
29,755961615,3530698098,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
30,755961615,3537028050,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
31,755961615,3537035730,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
32,755961615,3537972705,4,-0.5482491205033198,0.6624775722716753,2,0.3783471664307232,0.7663611080988648
33,755961615,3538955760,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
34,755961615,3539005680,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
35,755961615,3724750095,4,-0.1833505177931557,0.6624775722716753,2,0.023551167455646532,0.7663611080988648
36,755961615,3726716205,7,-0.3346100022724889,0.6196104012195134,2,0.014197931020264157,0.7663611080988648
37,755961615,3777826605,3,-0.5130261843962864,0.5206351999771719,2,0.057800097769621736,0.7663611080988648
38,755961615,3785744805,8,-0.39823180227954513,0.5402522282032921,2,0.07021820539566814,0.7663611080988648
39,755961615,3789677025,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
40,755961615,4027518936,4,-0.4045871078992095,0.6624775722716753,2,0.1519428070437452,0.7663611080988648
41,755961615,4027544304,25,0.06814421345801841,0.21274725155898905,2,0.12122348172832177,0.7663611080988648
42,755961615,4027576335,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
43,755961615,4027576560,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
44,755961615,4030467855,9,-0.2882022057712469,0.4907195480030768,2,0.09828146648034072,0.7663611080988648
45,755961615,4031508660,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
46,755961615,4034007024,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
47,755961615,4035440880,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
48,755961615,4038389940,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
49,755961615,4039315215,6,-0.33690271721162873,0.6356237424292691,2,0.0037096370756184716,0.7663611080988648
50,755961615,4040348370,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
51,755961615,4041289185,7,-0.5368350149234478,0.6196104012195134,2,0.1414149556286839,0.7663611080988648
52,755961615,4042264560,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
53,755961615,4042272240,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
54,755961615,263458575,13,-0.23953396213049388,0.45393056572942503,2,0.26470408751563174,0.7663611080988648
55,755961615,264441615,28,0.15625,0.15625,2,0.2953619279927975,0.7663611080988648
56,755961615,265482450,27,0.10246706917953977,0.17408592687657937,2,0.3192102743382611,0.7663611080988648
57,755961615,267390795,7,-0.5685856592275947,0.6196104012195134,2,0.0745662929173018,0.7663611080988648
