,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Kmeans Silhoutte,New Clusters,New CA Silhoutte,New Kmeans Silhoutte
0,1263225675,2218767540,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
1,1263225675,2218767600,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
2,1263225675,2222699700,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
3,1263225675,2222699760,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
4,1263225675,2273806215,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
5,1263225675,2275772325,12,-0.4151862077023861,0.45983241876302794,2,-0.0525833618311164,0.7663611080988648
6,1263225675,2276755215,3,0.01787942001449131,0.5206351999771719,2,0.19169542302148257,0.7663611080988648
7,1263225675,2276755275,2,-0.0223692060169176,0.7663611080988648,2,-0.0223692060169176,0.7663611080988648
8,1263225675,2276755335,5,-0.49113009413401043,0.6348250348539115,2,-0.007846242941388245,0.7663611080988648
9,1263225675,252648975,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
10,1263225675,2370538887,4,-0.5316070568241916,0.6624775722716753,2,0.045041767690841845,0.7663611080988648
11,1263225675,2463552210,26,0.07608762505236495,0.20384725553697597,2,0.02943269444792229,0.7663611080988648
12,1263225675,2526451350,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
13,1263225675,2777130375,6,-0.43921243715835095,0.6356237424292691,2,0.049710427008417296,0.7663611080988648
14,1263225675,2783028705,9,-0.49565459701016407,0.4907195480030768,2,-0.020053363224638035,0.7663611080988648
15,1263225675,3027809415,5,-0.5142637668521954,0.6348250348539115,2,0.017608784401219102,0.7663611080988648
16,1263225675,3031741620,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
17,1263225675,3035673615,7,-0.4600190096152076,0.6196104012195134,2,-0.10453791472204206,0.7663611080988648
18,1263225675,3035673780,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
19,1263225675,3063191190,12,-0.4016329279708732,0.45983241876302794,2,0.07713971250132942,0.7663611080988648
20,1263225675,3530698098,27,0.1368089201904683,0.17408592687657937,2,0.6055541581205918,0.7663611080988648
21,1263225675,3537028050,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
22,1263225675,3537035730,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
23,1263225675,3537972705,3,-0.4715664982802583,0.5206351999771719,2,-0.2444069154509379,0.7663611080988648
24,1263225675,3538955760,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
25,1263225675,3539005680,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
26,1263225675,3724750095,2,0.17906987674220884,0.7663611080988648,2,0.17906987674220884,0.7663611080988648
27,1263225675,3726716205,4,-0.35494755282819,0.6624775722716753,2,0.0545140276757132,0.7663611080988648
28,1263225675,3777826605,3,-0.25513604686961944,0.5206351999771719,2,0.2921728519047382,0.7663611080988648
29,1263225675,3785744805,12,-0.29120174367087176,0.45983241876302794,2,0.020110431467934876,0.7663611080988648
30,1263225675,3789677025,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
31,1263225675,4027518936,2,0.2977859084693687,0.7663611080988648,2,0.2977859084693687,0.7663611080988648
32,1263225675,4027544304,26,0.09933217119561394,0.20384725553697597,2,0.3768579428720516,0.7663611080988648
33,1263225675,4027576335,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
34,1263225675,4027576560,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
35,1263225675,4030467855,9,-0.2692565380613004,0.4907195480030768,2,0.07081355121856342,0.7663611080988648
36,1263225675,4031508660,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
37,1263225675,4034007024,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
38,1263225675,4035440880,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
39,1263225675,4038389940,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
40,1263225675,4039315215,9,-0.4290611905399355,0.4907195480030768,2,0.031398505744476085,0.7663611080988648
41,1263225675,4040348370,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
42,1263225675,4041289185,5,-0.29639493984738197,0.6348250348539115,2,0.012651389879824403,0.7663611080988648
43,1263225675,4042264560,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
44,1263225675,4042272240,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
45,1263225675,263458575,14,-0.4138403464674749,0.4595098788709187,2,0.027399987776277442,0.7663611080988648
46,1263225675,264441615,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
47,1263225675,265482450,24,0.025391718934395777,0.22233355052342438,2,0.36950323251715705,0.7663611080988648
48,1263225675,267390795,7,-0.2670487560611148,0.6196104012195134,2,0.061035276623463794,0.7663611080988648
49,1263225675,267416079,3,-0.349095267576584,0.5206351999771719,2,0.36509456868613355,0.7663611080988648
50,1263225675,267448335,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
51,1263225675,267448560,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
52,1263225675,505336350,11,-0.4568780705297893,0.48554235411211316,2,0.1395277500852295,0.7663611080988648
53,1263225675,517136850,5,-0.4992515795806036,0.6348250348539115,2,0.05719165873432494,0.7663611080988648
54,1263225675,521018910,22,-0.07208488302315724,0.27749711892639517,2,0.03771683988550449,0.7663611080988648
55,1263225675,570174960,10,-0.2926407709169727,0.4896891491028008,2,0.04833901057367048,0.7663611080988648
56,1263225675,695036265,3,-0.2764665827122718,0.5206351999771719,2,0.13547339302352793,0.7663611080988648
57,1263225675,755969295,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
58,1263225675,756019215,4,-0.19634655035398338,0.6624775722716753,2,0.284502801238582,0.7663611080988648
59,1263225675,757927725,11,-0.19815991382246811,0.48554235411211316,2,0.009901685622044132,0.7663611080988648
60,1263225675,757935405,28,0.15625,0.15625,2,0.02985282949181323,0.7663611080988648
61,1263225675,764265357,8,-0.5404515887311907,0.5402522282032921,2,-0.014284740317779356,0.7663611080988648
