,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Kmeans Silhoutte,New Clusters,New CA Silhoutte,New Kmeans Silhoutte
0,267422991,267390795,3,-0.5471918858900453,0.5206351999771719,2,-0.40811538449013807,0.7663611080988648
1,267422991,267416079,13,-0.22384845319261498,0.45393056572942503,2,-0.11289384249674156,0.7663611080988648
2,267422991,267448335,25,0.018029537514963917,0.21274725155898905,2,-0.03965939128138508,0.7663611080988648
3,267422991,267448560,25,0.018029537514963917,0.21274725155898905,2,-0.03965939128138508,0.7663611080988648
4,267422991,505336350,7,-0.5483694540020745,0.6196104012195134,2,0.0358253572940007,0.7663611080988648
5,267422991,517136850,11,-0.43271591590106767,0.48554235411211316,2,0.06325439197014168,0.7663611080988648
6,267422991,521018910,11,-0.4417670808706089,0.48554235411211316,2,-0.008761612216996825,0.7663611080988648
7,267422991,570174960,15,-0.24788409179467136,0.4537382684768693,2,0.1216512310963474,0.7663611080988648
8,267422991,695036265,4,-0.3968430568965603,0.6624775722716753,2,0.029441249641754652,0.7663611080988648
9,267422991,755969295,24,-0.012112458590142969,0.22233355052342438,2,0.07345945171582052,0.7663611080988648
