,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Kmeans Silhoutte,New Clusters,New CA Silhoutte,New Kmeans Silhoutte
0,252645135,252645195,28,0.15625,0.15625,2,0.1837545535024282,0.7663611080988648
