,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Kmeans Silhoutte,New Clusters,New CA Silhoutte,New Kmeans Silhoutte
0,3035673615,3538955760,26,0.056295947555607434,0.20384725553697597,2,0.08662065590352926,0.7663611080988648
1,3035673615,3777826605,4,-0.545985012114473,0.6624775722716753,2,0.22950150121647164,0.7663611080988648
2,3035673615,3785744805,14,-0.10667541769183167,0.4595098788709187,2,0.3017627231462441,0.7663611080988648
3,3035673615,4027576560,25,0.030614661710169952,0.21274725155898905,2,0.1185575038072677,0.7663611080988648
4,3035673615,4031508660,23,0.03145355580481954,0.2598546757324904,2,0.09953462553598483,0.7663611080988648
5,3035673615,4039315215,10,-0.4098300228385866,0.4896891491028008,2,0.13457007193640572,0.7663611080988648
6,3537028050,3537035730,28,0.15625,0.15625,2,0.37900446978201513,0.7663611080988648
