,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Heir Silhoutte,Kmeans Silhoutte,Birch Silhoutte
0,252652815,260509455,26,-0.09546884651874864,0.6811232268244817,0.7187172255928896,0.6956686258587165
1,252652815,264441615,18,-0.06928402832565637,0.6811232268244817,0.7187172255928896,0.6956686258587165
