,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Heir Silhoutte,Kmeans Silhoutte,Birch Silhoutte
0,252645135,252645195,23,-0.07466655712292976,0.6811232268244817,0.7187172255928896,0.6956686258587165
